post_id,factcheck_id,post_language,random_examples_with_ids
4184,18937,slk,"[(22806, 158635, 'Yes'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (11027, 63859, 'Yes'), (4591, 7349, 'Yes'), (4531, 158866, 'No'), (11027, 63873, 'Yes'), (6695, 93973, 'No'), (7330, 50049, 'No'), (22806, 187902, 'No')]"
4184,5046,slk,"[(25453, 193430, 'No'), (12213, 87703, 'No'), (4555, 193594, 'No'), (4531, 158866, 'No'), (25453, 193586, 'Yes'), (3705, 176954, 'No'), (11769, 71386, 'Yes'), (7496, 18473, 'Yes'), (7330, 54659, 'Yes'), (16449, 118598, 'Yes')]"
4184,68865,slk,"[(4591, 197399, 'Yes'), (4591, 163535, 'No'), (4531, 158866, 'No'), (6695, 93973, 'No'), (22806, 158635, 'Yes'), (25453, 193430, 'No'), (4591, 101990, 'Yes'), (4555, 193594, 'No'), (4591, 7349, 'Yes'), (25453, 193586, 'Yes')]"
4184,135967,slk,"[(3705, 176954, 'No'), (7496, 14104, 'Yes'), (16449, 9877, 'Yes'), (4555, 193594, 'No'), (16449, 161461, 'No'), (3705, 176957, 'No'), (4531, 158866, 'No'), (25453, 193586, 'Yes'), (11769, 71386, 'Yes'), (11027, 118912, 'Yes')]"
4184,196543,slk,"[(4531, 158866, 'No'), (25453, 193430, 'No'), (16449, 118598, 'Yes'), (11027, 118912, 'Yes'), (3705, 176954, 'No'), (4591, 101990, 'Yes'), (25453, 193586, 'Yes'), (4555, 193594, 'No'), (3705, 176957, 'No'), (4591, 7349, 'Yes')]"
4184,27448,slk,"[(3705, 167395, 'No'), (4555, 193594, 'No'), (16449, 9030, 'Yes'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (3705, 176954, 'No'), (4555, 193470, 'No'), (16449, 118598, 'Yes'), (16449, 9877, 'Yes'), (3705, 176957, 'No')]"
4184,118276,slk,"[(25453, 8144, 'Yes'), (25453, 193586, 'Yes'), (16449, 9698, 'No'), (3705, 176957, 'No'), (4591, 7349, 'Yes'), (16449, 118598, 'Yes'), (22806, 158635, 'Yes'), (4531, 158866, 'No'), (3705, 176954, 'No'), (4555, 193594, 'No')]"
4184,24505,slk,"[(6695, 93973, 'No'), (22806, 187902, 'No'), (11027, 63859, 'Yes'), (4591, 7349, 'Yes'), (4591, 101990, 'Yes'), (7330, 151494, 'Yes'), (7330, 50049, 'No'), (4531, 158866, 'No'), (4591, 197399, 'Yes'), (4555, 193594, 'No')]"
4184,92224,slk,"[(4555, 188148, 'No'), (16449, 118598, 'Yes'), (4591, 7349, 'Yes'), (4531, 158866, 'No'), (7496, 18473, 'Yes'), (11027, 101780, 'Yes'), (4555, 175915, 'No'), (4555, 193594, 'No'), (11027, 122835, 'Yes'), (4555, 189132, 'No')]"
4184,97860,slk,"[(4555, 193594, 'No'), (11027, 118912, 'Yes'), (4591, 5177, 'No'), (25453, 193430, 'No'), (4555, 181106, 'Yes'), (22806, 187902, 'No'), (11769, 71386, 'Yes'), (16449, 118598, 'Yes'), (7496, 18473, 'Yes'), (4555, 193470, 'No')]"
4184,75607,slk,"[(25453, 193586, 'Yes'), (3705, 176954, 'No'), (4555, 193594, 'No'), (22806, 158635, 'Yes'), (3705, 176957, 'No'), (4591, 101990, 'Yes'), (4591, 7349, 'Yes'), (4591, 197399, 'Yes'), (4555, 193470, 'No'), (25453, 193430, 'No')]"
4184,146943,slk,"[(4591, 7349, 'Yes'), (4591, 26675, 'Yes'), (11027, 101780, 'Yes'), (4555, 188148, 'No'), (585, 113990, 'No'), (11027, 122835, 'Yes'), (4555, 189132, 'No'), (25453, 193586, 'Yes'), (4555, 193594, 'No'), (17514, 165187, 'No')]"
4184,29105,slk,"[(11027, 122835, 'Yes'), (4555, 193594, 'No'), (4591, 7349, 'Yes'), (7496, 18473, 'Yes'), (4555, 193470, 'No'), (585, 113990, 'No'), (4555, 99803, 'No'), (25453, 193586, 'Yes'), (11027, 101780, 'Yes'), (16449, 159651, 'No')]"
4184,135968,slk,"[(4591, 7349, 'Yes'), (16449, 159651, 'No'), (4555, 193470, 'No'), (3705, 176954, 'No'), (7330, 151494, 'Yes'), (4555, 193594, 'No'), (16449, 9877, 'Yes'), (25453, 193586, 'Yes'), (11027, 118912, 'Yes'), (3705, 176957, 'No')]"
4184,153034,slk,"[(4591, 101990, 'Yes'), (4555, 193594, 'No'), (4591, 7349, 'Yes'), (4555, 193470, 'No'), (11027, 63873, 'Yes'), (26746, 165768, 'No'), (16449, 9698, 'No'), (25453, 193586, 'Yes'), (16449, 118598, 'Yes'), (4531, 158866, 'No')]"
4184,154905,slk,"[(7330, 151494, 'Yes'), (4591, 101990, 'Yes'), (3705, 176957, 'No'), (4531, 158866, 'No'), (3705, 176954, 'No'), (25453, 193586, 'Yes'), (4591, 7349, 'Yes'), (6695, 93973, 'No'), (11027, 63873, 'Yes'), (4555, 193594, 'No')]"
4184,135283,slk,"[(25453, 193586, 'Yes'), (4591, 7349, 'Yes'), (11027, 63873, 'Yes'), (26746, 45440, 'No'), (4555, 61328, 'No'), (16449, 118598, 'Yes'), (11027, 118912, 'Yes'), (4531, 158866, 'No'), (4555, 193594, 'No'), (16449, 9698, 'No')]"
18521,124859,pol,"[(7496, 83000, 'Yes'), (22806, 187902, 'No'), (11027, 101780, 'Yes'), (7496, 18473, 'Yes'), (25453, 193586, 'Yes'), (19781, 50687, 'No'), (25453, 193430, 'No'), (23893, 73014, 'Yes'), (19781, 64155, 'No'), (18703, 52260, 'No')]"
18521,124853,pol,"[(19781, 50687, 'No'), (7496, 18473, 'Yes'), (9413, 30488, 'Yes'), (22806, 187902, 'No'), (11027, 101780, 'Yes'), (19781, 64127, 'No'), (11027, 16151, 'No'), (9413, 73776, 'Yes'), (19781, 64155, 'No'), (11027, 122835, 'Yes')]"
18521,124780,pol,"[(22806, 158635, 'Yes'), (11027, 101780, 'Yes'), (7496, 18473, 'Yes'), (9413, 30488, 'Yes'), (19781, 64155, 'No'), (19781, 50687, 'No'), (22806, 187902, 'No'), (11027, 122835, 'Yes'), (11027, 16151, 'No'), (19781, 64127, 'No')]"
18521,124764,pol,"[(9413, 30488, 'Yes'), (19781, 64127, 'No'), (25453, 193586, 'Yes'), (11027, 101780, 'Yes'), (25453, 193430, 'No'), (22806, 187902, 'No'), (7496, 18473, 'Yes'), (8782, 113887, 'No'), (19781, 50687, 'No'), (11027, 122835, 'Yes')]"
18521,33879,pol,"[(19781, 50687, 'No'), (11027, 101780, 'Yes'), (22806, 187902, 'No'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (22806, 158635, 'Yes'), (6598, 16738, 'No'), (11027, 118912, 'Yes'), (19781, 64127, 'No'), (7496, 18473, 'Yes')]"
18521,124852,pol,"[(19781, 50687, 'No'), (9413, 30488, 'Yes'), (19781, 64155, 'No'), (19781, 64127, 'No'), (11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (11027, 122835, 'Yes'), (11027, 16151, 'No'), (8782, 155418, 'Yes'), (18703, 52260, 'No')]"
18521,150634,pol,"[(8782, 120872, 'Yes'), (11027, 101780, 'Yes'), (25453, 193586, 'Yes'), (19781, 102330, 'No'), (4555, 193594, 'No'), (23893, 143199, 'Yes'), (19781, 50687, 'No'), (22806, 187902, 'No'), (19781, 64127, 'No'), (11027, 122835, 'Yes')]"
18521,30763,pol,"[(585, 113990, 'No'), (4555, 193594, 'No'), (9413, 30488, 'Yes'), (19781, 50687, 'No'), (23893, 143199, 'Yes'), (19781, 54007, 'No'), (8782, 120872, 'Yes'), (11027, 101780, 'Yes'), (22806, 187902, 'No'), (11027, 122835, 'Yes')]"
18521,124763,pol,"[(585, 113990, 'No'), (18703, 52260, 'No'), (9413, 30488, 'Yes'), (22806, 158635, 'Yes'), (7496, 18473, 'Yes'), (8782, 120872, 'Yes'), (8782, 120845, 'No'), (11027, 101780, 'Yes'), (22806, 187902, 'No'), (19781, 50687, 'No')]"
18521,102603,pol,"[(7496, 18473, 'Yes'), (22806, 158635, 'Yes'), (4555, 193594, 'No'), (22806, 187902, 'No'), (19781, 84629, 'No'), (19781, 50687, 'No'), (22806, 157865, 'Yes'), (8782, 155418, 'Yes'), (19781, 102330, 'No'), (8782, 120872, 'Yes')]"
22616,158643,ell,"[(11027, 101780, 'Yes'), (18703, 52260, 'No'), (3705, 176954, 'No'), (25453, 193586, 'Yes'), (3705, 167395, 'No'), (23893, 73014, 'Yes'), (23893, 143199, 'Yes'), (3705, 176957, 'No'), (17514, 165187, 'No'), (17514, 129484, 'Yes')]"
22616,158034,ell,"[(17514, 165187, 'No'), (25678, 93990, 'No'), (16449, 118598, 'Yes'), (20768, 126950, 'No'), (25453, 193586, 'Yes'), (7496, 18473, 'Yes'), (17514, 129484, 'Yes'), (11027, 101780, 'Yes'), (3705, 176958, 'No'), (16449, 201899, 'No')]"
22616,158786,ell,"[(16449, 9030, 'Yes'), (2811, 168346, 'No'), (19781, 64148, 'No'), (16449, 9698, 'No'), (11027, 122835, 'Yes'), (17514, 165187, 'No'), (16449, 118598, 'Yes'), (16449, 9877, 'Yes'), (11027, 101780, 'Yes'), (19781, 50687, 'No')]"
22616,157739,ell,"[(2811, 168346, 'No'), (17514, 165187, 'No'), (16449, 118598, 'Yes'), (18703, 52260, 'No'), (22806, 162883, 'Yes'), (25453, 193586, 'Yes'), (11027, 101780, 'Yes'), (17514, 58269, 'No'), (19781, 50687, 'No'), (22806, 173368, 'Yes')]"
22616,157923,ell,"[(25453, 193586, 'Yes'), (3705, 176954, 'No'), (7496, 18473, 'Yes'), (18703, 52260, 'No'), (16449, 118598, 'Yes'), (20768, 126950, 'No'), (3705, 176957, 'No'), (3705, 180390, 'No'), (17514, 129484, 'Yes'), (11027, 122835, 'Yes')]"
22616,157657,ell,"[(22806, 187902, 'No'), (17514, 129484, 'Yes'), (17514, 165187, 'No'), (3705, 176954, 'No'), (4569, 9685, 'Yes'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (2811, 168346, 'No'), (16449, 9877, 'Yes'), (3705, 176957, 'No')]"
22616,158793,ell,"[(18703, 52260, 'No'), (17514, 21196, 'No'), (11027, 122835, 'Yes'), (2811, 168346, 'No'), (25453, 193586, 'Yes'), (16449, 9030, 'Yes'), (4555, 193594, 'No'), (17514, 129484, 'Yes'), (11027, 101780, 'Yes'), (20768, 126950, 'No')]"
22616,158093,ell,"[(22806, 162883, 'Yes'), (23893, 73014, 'Yes'), (23893, 73015, 'Yes'), (2811, 168357, 'No'), (22806, 157323, 'No'), (4569, 91111, 'No'), (2811, 168346, 'No'), (23893, 143199, 'Yes'), (19781, 50687, 'No'), (25453, 193586, 'Yes')]"
22616,158612,ell,"[(4555, 193594, 'No'), (25453, 193586, 'Yes'), (11027, 101780, 'Yes'), (3705, 167395, 'No'), (11027, 122835, 'Yes'), (16449, 118598, 'Yes'), (17514, 129484, 'Yes'), (2811, 168346, 'No'), (3705, 176954, 'No'), (3705, 176957, 'No')]"
22616,158961,ell,"[(16449, 118598, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (16449, 162078, 'No'), (19781, 64148, 'No'), (16449, 9877, 'Yes'), (16449, 159651, 'No'), (25453, 193586, 'Yes'), (4569, 9685, 'Yes'), (11027, 101780, 'Yes')]"
26715,205570,kor,"[(17514, 129484, 'Yes'), (18703, 52260, 'No'), (3705, 176957, 'No'), (3705, 176954, 'No'), (3705, 167395, 'No'), (11027, 118912, 'Yes'), (11027, 122835, 'Yes'), (17514, 172158, 'No'), (4591, 7349, 'Yes'), (11027, 101780, 'Yes')]"
26715,205622,kor,"[(11027, 118912, 'Yes'), (3705, 176954, 'No'), (3705, 176957, 'No'), (585, 113990, 'No'), (7496, 18473, 'Yes'), (11027, 101780, 'Yes'), (18703, 52260, 'No'), (4591, 26675, 'Yes'), (3705, 180390, 'No'), (11027, 122835, 'Yes')]"
26715,205698,kor,"[(11027, 122835, 'Yes'), (11027, 101780, 'Yes'), (11027, 63873, 'Yes'), (17514, 165187, 'No'), (585, 113990, 'No'), (11027, 118912, 'Yes'), (18703, 52260, 'No'), (3705, 180390, 'No'), (3705, 79706, 'No'), (17514, 129484, 'Yes')]"
26715,205550,kor,"[(11027, 122835, 'Yes'), (11027, 124285, 'No'), (11027, 118912, 'Yes'), (11027, 101780, 'Yes'), (18703, 52260, 'No'), (4591, 7349, 'Yes'), (3705, 79706, 'No'), (3705, 176954, 'No'), (11027, 63842, 'Yes'), (3705, 176957, 'No')]"
26715,205692,kor,"[(3705, 176957, 'No'), (585, 113990, 'No'), (16449, 159651, 'No'), (11027, 118912, 'Yes'), (4883, 12970, 'Yes'), (11027, 101780, 'Yes'), (18703, 52260, 'No'), (4883, 78035, 'No'), (7496, 18473, 'Yes'), (11027, 122835, 'Yes')]"
26715,205561,kor,"[(11027, 63859, 'Yes'), (11027, 101780, 'Yes'), (585, 113990, 'No'), (3705, 176954, 'No'), (3705, 50655, 'No'), (11027, 122835, 'Yes'), (18703, 52260, 'No'), (11027, 118912, 'Yes'), (4883, 124552, 'Yes'), (3705, 176957, 'No')]"
26715,205461,kor,"[(4591, 26675, 'Yes'), (27633, 73353, 'No'), (27633, 73591, 'No'), (4591, 101990, 'Yes'), (4591, 163535, 'No'), (18703, 52260, 'No'), (4591, 7349, 'Yes'), (11027, 122835, 'Yes'), (585, 113990, 'No'), (11027, 101780, 'Yes')]"
26715,205511,kor,"[(585, 113990, 'No'), (4591, 31733, 'No'), (7496, 18473, 'Yes'), (4591, 31733, 'No'), (11027, 118912, 'Yes'), (11027, 122835, 'Yes'), (11027, 101780, 'Yes'), (18703, 52260, 'No'), (11027, 63873, 'Yes'), (16449, 159651, 'No')]"
26715,205422,kor,"[(585, 113990, 'No'), (11027, 122835, 'Yes'), (19781, 50687, 'No'), (16449, 118598, 'Yes'), (7496, 18473, 'Yes'), (17514, 165187, 'No'), (11027, 118912, 'Yes'), (3705, 180390, 'No'), (11027, 101780, 'Yes'), (11027, 51332, 'No')]"
26715,205558,kor,"[(27633, 73591, 'No'), (11027, 63873, 'Yes'), (7496, 18473, 'Yes'), (7496, 150251, 'Yes'), (18703, 52260, 'No'), (4591, 163535, 'No'), (22806, 187902, 'No'), (18788, 72632, 'No'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes')]"
4188,197362,msa,"[(22806, 158635, 'Yes'), (9690, 17193, 'Yes'), (3686, 32224, 'No'), (22806, 187902, 'No'), (18703, 52260, 'No'), (11027, 101780, 'Yes'), (25453, 193586, 'Yes'), (22806, 191557, 'No'), (22806, 173368, 'Yes'), (25678, 93990, 'No')]"
4188,197308,msa,"[(3705, 176954, 'No'), (4531, 158866, 'No'), (25678, 93990, 'No'), (3705, 176957, 'No'), (22806, 157865, 'Yes'), (3705, 176958, 'No'), (11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (11027, 118912, 'Yes'), (22806, 173368, 'Yes')]"
4188,26745,msa,"[(22806, 187902, 'No'), (18703, 52260, 'No'), (585, 113990, 'No'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (22806, 173368, 'Yes'), (25678, 93990, 'No'), (25453, 193586, 'Yes'), (22806, 191557, 'No'), (22806, 157865, 'Yes')]"
4188,197674,msa,"[(25678, 93990, 'No'), (11027, 63859, 'Yes'), (11027, 118912, 'Yes'), (22806, 158635, 'Yes'), (3686, 108462, 'No'), (19781, 84629, 'No'), (22806, 173368, 'Yes'), (11027, 101780, 'Yes'), (23358, 162492, 'No'), (19781, 64148, 'No')]"
4188,88233,msa,"[(22806, 158635, 'Yes'), (11027, 118912, 'Yes'), (18703, 52260, 'No'), (25678, 93990, 'No'), (3705, 176954, 'No'), (11027, 101780, 'Yes'), (22806, 173368, 'Yes'), (22806, 187902, 'No'), (22806, 8379, 'No'), (25453, 193586, 'Yes')]"
4188,195624,msa,"[(11027, 122835, 'Yes'), (11027, 63859, 'Yes'), (22806, 158635, 'Yes'), (19781, 120676, 'No'), (18703, 52260, 'No'), (11027, 101780, 'Yes'), (585, 113990, 'No'), (19781, 50687, 'No'), (22806, 173368, 'Yes'), (22806, 25091, 'No')]"
4188,98517,msa,"[(11027, 63859, 'Yes'), (12213, 87703, 'No'), (11027, 124285, 'No'), (22806, 8379, 'No'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes'), (2727, 205707, 'No'), (25678, 93990, 'No'), (11027, 122835, 'Yes'), (11027, 118912, 'Yes')]"
4188,59653,msa,"[(18703, 52260, 'No'), (11027, 101780, 'Yes'), (25453, 193586, 'Yes'), (22806, 187902, 'No'), (25678, 93990, 'No'), (22806, 158635, 'Yes'), (11027, 122835, 'Yes'), (11027, 118912, 'Yes'), (3686, 32224, 'No'), (19781, 50687, 'No')]"
4188,145344,msa,"[(18703, 52260, 'No'), (9690, 17193, 'Yes'), (22806, 173368, 'Yes'), (11027, 122835, 'Yes'), (3705, 50655, 'No'), (3705, 79706, 'No'), (22806, 158635, 'Yes'), (585, 113990, 'No'), (25453, 193586, 'Yes'), (4531, 158866, 'No')]"
4188,76440,msa,"[(25453, 193586, 'Yes'), (22806, 192957, 'No'), (22806, 162883, 'Yes'), (22806, 187902, 'No'), (585, 113990, 'No'), (22806, 157865, 'Yes'), (22806, 173368, 'Yes'), (3705, 176954, 'No'), (22806, 158635, 'Yes'), (3705, 176957, 'No')]"
4188,173837,msa,"[(25678, 93990, 'No'), (11027, 122835, 'Yes'), (4531, 158866, 'No'), (25453, 193430, 'No'), (18703, 52260, 'No'), (22806, 157865, 'Yes'), (3686, 55456, 'No'), (11027, 101780, 'Yes'), (9690, 17193, 'Yes'), (22806, 158635, 'Yes')]"
4188,163581,msa,"[(22806, 162883, 'Yes'), (22806, 157865, 'Yes'), (22806, 64285, 'No'), (22806, 64286, 'No'), (7496, 83000, 'Yes'), (4531, 158866, 'No'), (22806, 158635, 'Yes'), (25678, 93990, 'No'), (25453, 193586, 'Yes'), (22806, 25091, 'No')]"
4188,176059,msa,"[(22806, 157865, 'Yes'), (22806, 187902, 'No'), (22806, 8379, 'No'), (11027, 101780, 'Yes'), (25453, 193586, 'Yes'), (4531, 158866, 'No'), (22806, 158635, 'Yes'), (4555, 193594, 'No'), (22806, 120630, 'Yes'), (25678, 93990, 'No')]"
4188,167346,msa,"[(26746, 45440, 'No'), (11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (22806, 157865, 'Yes'), (22806, 136287, 'No'), (3686, 55456, 'No'), (11027, 118912, 'Yes'), (25453, 193586, 'Yes'), (4531, 158866, 'No'), (25678, 93990, 'No')]"
4188,205737,msa,"[(25453, 193586, 'Yes'), (3686, 55456, 'No'), (22806, 120630, 'Yes'), (22806, 158635, 'Yes'), (22806, 25091, 'No'), (4531, 158866, 'No'), (22806, 157865, 'Yes'), (22806, 187902, 'No'), (3686, 32224, 'No'), (11027, 101780, 'Yes')]"
4188,176558,msa,"[(11027, 101780, 'Yes'), (9690, 17193, 'Yes'), (18703, 52260, 'No'), (3686, 55456, 'No'), (25678, 93990, 'No'), (22806, 157865, 'Yes'), (4531, 158866, 'No'), (11027, 122835, 'Yes'), (22806, 158635, 'Yes'), (22806, 136287, 'No')]"
4188,169232,msa,"[(23358, 186826, 'No'), (25678, 93990, 'No'), (22806, 158635, 'Yes'), (11027, 122835, 'Yes'), (11027, 16151, 'No'), (18703, 52260, 'No'), (9690, 17193, 'Yes'), (11027, 124285, 'No'), (22806, 157865, 'Yes'), (11027, 101780, 'Yes')]"
4188,166844,msa,"[(11027, 101780, 'Yes'), (11027, 63859, 'Yes'), (3686, 55456, 'No'), (25453, 193586, 'Yes'), (22806, 158635, 'Yes'), (4531, 158866, 'No'), (22806, 8379, 'No'), (25678, 93990, 'No'), (26746, 45440, 'No'), (16449, 118598, 'Yes')]"
4188,166767,msa,"[(11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (22806, 187902, 'No'), (3686, 51705, 'No'), (22806, 157865, 'Yes'), (22806, 120630, 'Yes'), (22806, 136287, 'No'), (3686, 55456, 'No'), (4531, 158866, 'No'), (25453, 193586, 'Yes')]"
4188,166218,msa,"[(11027, 101780, 'Yes'), (22806, 158635, 'Yes'), (22806, 192957, 'No'), (22806, 187902, 'No'), (22806, 157865, 'Yes'), (9690, 17193, 'Yes'), (4531, 158866, 'No'), (25678, 93990, 'No'), (22806, 64286, 'No'), (11027, 122835, 'Yes')]"
4188,174053,msa,"[(22806, 158635, 'Yes'), (18703, 52260, 'No'), (11027, 101780, 'Yes'), (22806, 157323, 'No'), (25678, 93990, 'No'), (25453, 193586, 'Yes'), (9690, 17193, 'Yes'), (11027, 122835, 'Yes'), (22806, 187902, 'No'), (3686, 55456, 'No')]"
22621,10119,ell,"[(585, 113990, 'No'), (11027, 16151, 'No'), (11027, 122835, 'Yes'), (7496, 18473, 'Yes'), (11027, 51332, 'No'), (4883, 124552, 'Yes'), (4555, 193594, 'No'), (3705, 50655, 'No'), (11027, 101780, 'Yes'), (11027, 118912, 'Yes')]"
22621,159040,ell,"[(11027, 101780, 'Yes'), (11027, 118912, 'Yes'), (11027, 16151, 'No'), (11027, 51332, 'No'), (7496, 83000, 'Yes'), (4591, 7349, 'Yes'), (16449, 162707, 'No'), (11027, 122835, 'Yes'), (4555, 193594, 'No'), (585, 113990, 'No')]"
22621,159300,ell,"[(4883, 12970, 'Yes'), (585, 113990, 'No'), (7496, 150251, 'Yes'), (3705, 50655, 'No'), (4883, 124552, 'Yes'), (4555, 193594, 'No'), (11027, 101780, 'Yes'), (19781, 64148, 'No'), (11027, 124285, 'No'), (11027, 122835, 'Yes')]"
22621,158662,ell,"[(4555, 193594, 'No'), (11027, 101780, 'Yes'), (11027, 122835, 'Yes'), (25678, 93990, 'No'), (7496, 83000, 'Yes'), (4591, 7349, 'Yes'), (11027, 124285, 'No'), (585, 113990, 'No'), (11027, 118912, 'Yes'), (19781, 50687, 'No')]"
22621,157671,ell,"[(4883, 124552, 'Yes'), (16449, 159651, 'No'), (11027, 16151, 'No'), (585, 113990, 'No'), (16449, 162707, 'No'), (4555, 193594, 'No'), (11027, 101780, 'Yes'), (7496, 150251, 'Yes'), (11027, 122835, 'Yes'), (4591, 26675, 'Yes')]"
22621,158385,ell,"[(11027, 16151, 'No'), (7496, 18473, 'Yes'), (585, 113990, 'No'), (11027, 63873, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (11027, 122835, 'Yes'), (19781, 64148, 'No'), (11027, 101780, 'Yes'), (23893, 143199, 'Yes')]"
22621,159175,ell,"[(7496, 18473, 'Yes'), (11027, 16151, 'No'), (7496, 36489, 'No'), (11027, 122835, 'Yes'), (4883, 124552, 'Yes'), (11027, 101780, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (23893, 143199, 'Yes'), (19781, 54007, 'No')]"
22621,158726,ell,"[(4591, 7349, 'Yes'), (11027, 101780, 'Yes'), (19781, 54007, 'No'), (4555, 193594, 'No'), (19781, 50687, 'No'), (7496, 150251, 'Yes'), (11027, 16151, 'No'), (11027, 122835, 'Yes'), (7496, 18473, 'Yes'), (4591, 30159, 'No')]"
22621,157819,ell,"[(11027, 101780, 'Yes'), (16449, 162707, 'No'), (11027, 63873, 'Yes'), (7496, 150251, 'Yes'), (4555, 193594, 'No'), (7496, 18473, 'Yes'), (585, 113990, 'No'), (19781, 50687, 'No'), (7496, 36489, 'No'), (11027, 122835, 'Yes')]"
22621,158896,ell,"[(11027, 101780, 'Yes'), (4555, 193594, 'No'), (11027, 51332, 'No'), (19781, 50687, 'No'), (585, 113990, 'No'), (4591, 26675, 'Yes'), (11027, 122835, 'Yes'), (25453, 193586, 'Yes'), (19781, 64148, 'No'), (7496, 18473, 'Yes')]"
18520,138987,ces,"[(11811, 105522, 'Yes'), (9690, 17193, 'Yes'), (19781, 64148, 'No'), (4883, 70380, 'Yes'), (4883, 12970, 'Yes'), (4531, 193178, 'No'), (19781, 54007, 'No'), (4883, 153073, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No')]"
18520,139473,ces,"[(4531, 16433, 'No'), (19781, 54007, 'No'), (7496, 18473, 'Yes'), (4555, 193594, 'No'), (4531, 158866, 'No'), (19781, 50687, 'No'), (11027, 122835, 'Yes'), (9690, 17193, 'Yes'), (11027, 101780, 'Yes'), (11811, 105522, 'Yes')]"
18520,139448,ces,"[(11811, 25256, 'No'), (19781, 50687, 'No'), (11027, 101780, 'Yes'), (11811, 105522, 'Yes'), (7496, 18473, 'Yes'), (19781, 64155, 'No'), (11027, 122835, 'Yes'), (4531, 158866, 'No'), (9690, 17193, 'Yes'), (4555, 193594, 'No')]"
18520,10821,ces,"[(4883, 12970, 'Yes'), (4531, 16433, 'No'), (11027, 16151, 'No'), (4531, 158866, 'No'), (11027, 101780, 'Yes'), (4555, 193594, 'No'), (11027, 118912, 'Yes'), (11027, 122835, 'Yes'), (19781, 50687, 'No'), (9690, 17193, 'Yes')]"
18520,106801,ces,"[(11027, 122835, 'Yes'), (11027, 101780, 'Yes'), (9690, 17193, 'Yes'), (19781, 50687, 'No'), (4555, 188148, 'No'), (4531, 158866, 'No'), (4883, 70380, 'Yes'), (4555, 193594, 'No'), (4883, 12970, 'Yes'), (4531, 16433, 'No')]"
18520,138991,ces,"[(11811, 105522, 'Yes'), (11027, 101780, 'Yes'), (25453, 193430, 'No'), (11027, 122835, 'Yes'), (4531, 16433, 'No'), (2727, 154351, 'No'), (9690, 17193, 'Yes'), (4555, 193594, 'No'), (2727, 33141, 'No'), (11811, 58295, 'Yes')]"
18520,99104,ces,"[(11027, 122835, 'Yes'), (4555, 193594, 'No'), (19781, 64148, 'No'), (19781, 120676, 'No'), (25453, 193586, 'Yes'), (19781, 50687, 'No'), (9690, 17193, 'Yes'), (19781, 64127, 'No'), (11027, 101780, 'Yes'), (7496, 18473, 'Yes')]"
18520,23687,ces,"[(25453, 193586, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (11027, 122835, 'Yes'), (7496, 18473, 'Yes'), (4531, 16433, 'No'), (19781, 120676, 'No'), (4531, 186553, 'No'), (11027, 101780, 'Yes'), (9690, 17193, 'Yes')]"
18520,95371,ces,"[(19781, 64150, 'No'), (25453, 193586, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (19781, 84629, 'No'), (7496, 18473, 'Yes'), (19781, 64127, 'No'), (9690, 17193, 'Yes'), (11027, 122835, 'Yes'), (11027, 101780, 'Yes')]"
18520,139475,ces,"[(4531, 158866, 'No'), (4531, 16433, 'No'), (11027, 122835, 'Yes'), (11027, 118912, 'Yes'), (11027, 101780, 'Yes'), (19781, 50687, 'No'), (4555, 193594, 'No'), (19781, 64127, 'No'), (9690, 17193, 'Yes'), (25453, 193586, 'Yes')]"
18520,138590,ces,"[(19781, 64127, 'No'), (19781, 102313, 'Yes'), (4555, 193594, 'No'), (25453, 193586, 'Yes'), (19781, 64148, 'No'), (9690, 60911, 'Yes'), (11027, 63873, 'Yes'), (9690, 17193, 'Yes'), (19781, 50687, 'No'), (19781, 54007, 'No')]"
18520,131274,ces,"[(11027, 63873, 'Yes'), (19781, 54007, 'No'), (9690, 60911, 'Yes'), (9690, 17193, 'Yes'), (4555, 193594, 'No'), (19781, 50687, 'No'), (19781, 64155, 'No'), (25453, 193586, 'Yes'), (19781, 64127, 'No'), (9690, 60635, 'Yes')]"
18520,199778,ces,"[(11027, 63873, 'Yes'), (9690, 60635, 'Yes'), (19781, 54007, 'No'), (19781, 102313, 'Yes'), (9690, 17193, 'Yes'), (9690, 60911, 'Yes'), (19781, 50687, 'No'), (19781, 64127, 'No'), (4555, 193594, 'No'), (19781, 27434, 'No')]"
